Soil,Seed,Fertilizer,Sunny_Days,Rainfall_mm,Irrigation,Yield
72.92862052,0,192.798732,95.29917807,532.3414415,6,553.5783054
89.37332396,0,185.9555405,97.38695327,433.1493503,7,665.1466927
62.89756415,1,227.9025114,95.27037729,559.3065621,5,833.5192913
94.26679496,1,130.1675185,105.8897232,486.8027989,8,964.3939032
84.27534927,1,252.4679502,88.99964244,365.5478202,3,947.7797309
70.78590412,0,72.74460142,94.19463415,466.9107688,2,263.5660765
83.59785703,1,258.2631972,80.99142974,481.9769257,4,785.7672917
71.81019235,1,90.28044945,108.8486656,478.8230263,7,926.6384912
66.81384741,1,135.605723,89.559143,581.4634269,4,712.7256197
81.62659737,1,250.3500114,94.08746771,528.3704401,6,888.6146355
76.62290409,0,246.6048391,87.0975334,583.0653217,3,350.1003426
82.32279557,1,253.9637193,102.2282037,651.3568994,6,772.7364256
79.82594074,0,158.1479376,105.7753364,419.7776341,5,543.1378738
78.56564607,1,253.749439,90.79159425,585.3784149,2,753.2134512
56.94226922,1,227.8278144,100.7068337,748.0156195,4,651.940259
69.94673615,1,147.7020174,94.01251818,482.3697628,5,803.4478879
61.94939225,1,104.2225562,94.45156688,426.8843475,5,748.1734258
55.26124002,0,151.2520202,99.89893031,479.6244879,2,228.4289647
88.81365488,0,178.0251314,100.9166235,639.7142196,9,634.8419638
76.39074241,0,248.2102917,98.99981081,418.9773001,8,717.6649616
84.08699725,1,129.8286483,82.46481592,670.5573755,5,587.529862
99.33149194,1,222.4860657,101.190241,591.7363096,4,674.4079431
50.730865,1,283.1135936,101.8285302,419.9052432,3,683.4835431
66.87906877,0,168.7224421,111.474578,615.9509857,4,353.5755458
60.24966077,1,275.5181284,99.86192093,450.3073128,6,891.2440267
98.18888588,1,66.54444804,114.4141537,431.1580525,6,924.6880287
72.26720933,1,91.77708465,106.5863363,396.1703852,7,855.7766152
67.40959714,1,82.73403076,108.1078223,482.1152546,4,676.3450691
98.98321952,1,168.411844,94.21643743,619.2130027,4,680.8672539
64.03532953,1,149.8018435,101.5714473,726.7169687,2,540.6235163
73.99930639,1,179.799007,104.550221,543.1091753,1,583.0699333
60.86404199,1,148.3948332,97.40485327,686.0579634,7,786.0149247
78.65775501,1,253.3979974,91.69321039,459.5471263,7,1008.911543
55.27299052,1,83.58323676,89.68156818,618.1285411,8,757.8065673
81.03164531,1,73.71796124,97.35246565,552.0643572,6,698.3940514
87.90968582,1,160.1205681,104.8024213,380.9343633,6,994.8151806
62.36370456,1,257.8540991,93.1809789,456.3839936,5,833.7791674
83.72739538,1,107.5711515,103.502352,750.9433206,4,609.3528893
55.11584079,1,211.2516313,80.96414654,534.9154568,3,631.773211
73.22704905,0,57.52765465,87.99441359,646.0371639,4,261.3054235
98.52931148,1,202.6225498,92.72585784,564.516293,7,900.4514076
53.16382345,0,254.0546463,111.7941745,536.7044902,12,967.4753341
97.94913609,0,279.8897097,78.5434373,523.0186104,4,497.6736418
61.58045904,1,97.08337285,115.4365129,474.0716755,8,919.0038813
79.61464977,0,222.6357846,96.62416471,463.5080734,3,439.2067328
68.70313125,1,149.4858745,98.29691419,462.7746578,3,688.4790843
62.29021057,1,102.5050941,84.68634277,522.8860926,4,605.793699
76.30481742,0,86.31215881,116.0329336,643.7340419,6,431.8789598
73.66269574,1,231.5903303,103.4349161,689.1776597,7,901.7318964
78.08841383,1,129.9072581,94.35901175,502.0259422,8,825.5456763
76.4131848,0,189.1773996,101.5267327,561.8274109,4,445.1928772
82.79685853,1,123.4349272,104.6537507,510.1278455,4,711.2673693
57.64913562,1,281.0310556,105.2930104,740.8634335,3,637.5199891
55.36573151,1,195.7685618,94.43355285,292.0635259,4,840.4662874
68.30986911,1,138.3514752,93.43354411,585.8829903,3,587.2437692
54.40250135,1,75.7885992,116.3737661,354.2583977,3,749.5387528
75.42549468,0,212.1425867,108.4133783,409.0514624,4,543.5373166
60.48460724,0,270.2913941,98.43672974,316.296667,3,563.6154464
66.87695912,1,53.30509093,115.0834268,342.4098468,3,713.8043872
68.751321,0,92.52383091,113.0865235,548.7001715,1,221.8846897
95.98155468,1,204.7300564,104.0023156,365.7784367,9,1095.588813
95.5296863,1,65.00893641,105.1912694,620.8346596,2,556.0766337
64.34596844,0,224.7527481,95.76487907,561.2876143,5,488.8473906
50.24803008,0,174.5494687,114.1587178,676.6148027,2,250.9470453
54.86956129,1,136.4843827,89.38829754,638.1808697,9,860.6998953
52.70644236,0,292.7558632,109.7540898,530.7821486,6,627.7868598
52.8087753,0,267.6050012,87.6535226,481.0180727,8,631.2788212
66.94332792,1,189.2260068,98.42942241,587.9841957,5,684.76381
52.65467474,1,240.2652382,91.54683875,462.4239123,9,1007.375819
59.89538015,0,298.7452265,95.84855046,465.976292,8,722.5560514
55.73462627,0,86.88710742,115.0899841,457.6677587,4,410.5207157
93.77997076,1,230.0908757,118.302138,514.2033445,4,886.682542
98.17997222,0,176.0351318,93.92586923,393.8887322,5,558.8717446
97.18012696,1,139.0549817,96.50384542,361.8644584,5,890.6862337
93.34583135,1,53.13641273,114.1848266,683.7823454,6,810.8956676
99.62773661,0,207.9989169,96.91174858,529.3859493,2,381.7243278
78.03541445,1,262.3398452,99.37486901,512.8908064,4,738.1718933
64.71088985,1,171.0646035,89.55751873,440.8186825,7,896.3123246
75.45989579,1,222.2409093,113.5847271,370.8822176,3,760.9377273
74.09614596,1,58.04024357,99.83074356,419.2712102,3,549.3540403
51.16612452,1,135.4007172,100.3800144,419.9974385,7,831.0558696
58.22952731,1,113.8859237,115.6532354,544.6272424,4,718.2559545
63.49871056,1,171.3565305,104.3536522,605.1080836,8,854.5706477
82.40707356,1,85.78724522,106.743654,532.7159666,2,578.5676492
71.8761721,1,169.1635364,101.2108137,529.3220306,7,980.8493985
58.55056687,0,287.4711891,91.43702106,209.3905036,2,549.1965458
52.63180247,0,252.8390972,109.4271797,314.7175872,8,825.5553713
81.14470161,1,57.69244745,98.35389636,473.9612603,6,759.4989281
54.51537681,1,147.1969329,93.25201697,549.0364726,7,762.2170004
60.64048819,0,200.8270964,100.143081,504.5420489,5,531.673554
67.67118516,1,259.452639,109.1320643,396.3204806,2,811.1994495
53.04504257,1,208.4417782,102.7936699,713.432554,3,672.1393281
96.72801873,1,235.6406339,98.86987425,483.3535115,4,950.0098788
55.10097657,1,50.0500238,106.0546009,535.0447109,3,633.3427158
77.17258476,1,160.9402465,110.719676,631.3481634,3,577.6491421
55.8760065,0,241.7653276,106.2407923,629.7263382,2,332.3650403
53.12819276,1,209.8966583,72.62995659,442.8673673,7,914.846898
88.11342605,0,237.1944527,95.65178293,612.42005,7,718.4740352
75.18075244,1,185.3097959,96.1927724,533.1667303,4,739.263661
97.60713486,1,189.1066098,101.3639885,513.1406735,4,731.0464101
82.54714061,1,88.97753604,88.95535186,343.8613001,8,867.0762243
59.97978854,0,56.12073488,95.7084018,486.8799833,5,393.8778525
81.9914577,0,66.65103125,116.6648109,487.1590101,7,623.1474489
85.41309094,1,103.7194431,99.51840169,518.7102723,4,761.4752099
79.1425634,1,201.0162599,102.5882842,393.0003907,5,911.0193743
90.27312187,1,125.4977161,88.9674688,517.8141485,7,771.5427192
98.79018437,1,210.0757596,106.6937867,436.8783424,4,881.4378416
78.81976681,0,188.224919,85.69505667,666.667935,2,288.4286181
87.09838326,1,53.38645631,97.43453646,383.3606429,6,866.8708839
81.20906399,1,52.01436412,110.3421503,458.6495194,5,724.5534224
92.07807727,1,296.647714,122.3754085,612.0312172,4,986.2498226
54.90739671,1,158.5928505,107.5651212,464.0390756,3,658.4475882
71.16853943,1,97.64558686,100.0854994,527.6360711,6,757.4039437
89.01657529,1,194.3496376,99.89496423,516.3761357,6,774.4969028
93.6932841,1,126.7106623,110.2851043,445.2980594,2,606.1217806
82.76336852,0,218.0063527,110.1419738,660.4240318,7,515.4502303
83.92921852,1,255.3905607,108.7387295,457.0769523,5,906.1036405
85.17520616,1,135.9460757,93.63336825,329.1702533,5,787.282145
96.58068962,1,235.6119642,118.9067425,612.9060068,10,1132.646738
81.69125566,1,128.4074596,78.38659749,282.3364972,3,727.1113875
60.03600701,1,54.8020897,85.75203548,529.6610774,3,485.1833782
94.57646174,1,235.6317983,99.72552261,461.0971047,6,978.3823449
99.81339358,0,115.9395263,111.1124156,535.4596978,8,704.7554008
94.44904083,1,78.34178536,109.3417398,493.4429408,9,1041.923805
95.06138119,0,208.6054445,86.50594349,486.8305182,4,546.5837801
94.32468725,0,164.5027917,97.14787332,443.4970597,8,693.7698446
67.48328417,1,293.3709329,105.6018081,455.0198719,5,880.8989775
65.99169447,1,132.1892545,103.8644242,491.4651998,6,917.0895825
70.61269109,0,291.49109,109.1417635,544.5977389,7,744.5124628
70.59958879,1,64.35742184,113.7183276,559.2885464,6,816.8356932
62.10780345,1,260.2995769,101.94892,477.5613324,4,891.1997436
86.84265808,1,118.731886,97.49056998,426.3550859,9,952.9268564
72.54984443,1,52.11657782,98.3000278,580.6431789,3,523.3163967
66.59855453,0,221.9968814,105.1121416,502.2107514,7,669.0604968
88.18693041,1,120.0618793,93.09199606,377.7409459,0,560.2626524
81.40660188,0,143.7127132,106.1066157,460.6138877,5,546.7481792
88.66992695,1,104.4850477,91.93246602,583.6979518,0,459.3406965
55.05984518,1,203.0649308,82.55967668,597.1832884,7,877.778595
54.47472725,0,222.880949,100.3326877,321.0748966,4,662.6250162
73.63869036,1,124.1280322,100.7492551,534.9694379,9,900.2772241
85.8431509,1,67.10443532,101.800834,611.7805967,4,620.4826455
50.83774521,1,94.65596586,96.41108729,539.3062694,4,641.3984742
93.98657077,1,142.3666285,110.903381,428.0822752,2,795.0107688
79.83351012,1,266.2439358,107.8223276,508.8911442,5,903.7690486
56.62385164,1,95.27942055,98.79547792,513.1820312,6,792.7751906
56.38459211,1,243.6952865,107.5312002,423.7629066,8,1073.654075
88.85125805,0,251.1254187,109.1773659,551.3688353,8,692.770193
67.79637756,1,162.5015882,80.12610044,337.6609165,3,736.8287054
56.82532308,1,255.7579896,90.15123621,531.5166258,3,755.0859337
84.77132905,1,62.82031261,90.16625657,542.955666,3,528.0445534
54.21419535,1,208.3679458,84.9675019,368.7196372,3,801.5661571
94.23622568,1,172.9470544,87.81798289,454.2855617,1,637.6524368
64.90202948,1,51.98986054,120.450708,482.6878379,3,599.4084241
58.52384271,1,114.7080296,120.5474596,654.6225441,5,549.3159571
76.36703109,1,169.9797854,92.77721486,444.6516663,3,695.5704683
53.51413538,0,282.2259064,106.0593368,515.2025219,5,552.6770492
75.03890322,0,231.4907511,99.82929296,452.5857342,6,606.1721683
68.83014158,1,80.30931913,119.0275288,509.4199135,8,882.2645583
70.32224562,0,176.3856584,88.75018605,727.9917322,6,434.8909693
72.61918942,0,98.36254795,92.52613759,549.0418271,6,413.6074473
85.84535611,0,153.4283597,109.3272017,588.8584142,2,299.7776377
70.99584384,1,241.5328709,92.30522293,418.3470113,7,941.9903056
82.23374599,1,97.4635407,91.25069508,743.3298952,8,709.3217025
73.83826428,1,250.5649745,83.48330614,453.8971308,5,887.2122994
78.7598943,1,293.0112376,107.414303,557.2595646,7,1072.995218
86.1782854,1,74.36685719,106.448194,438.290009,4,698.1339094
78.75555582,1,102.1614171,110.2993442,626.0988499,5,721.6341448
51.89437979,1,102.4731913,108.162872,492.2559927,3,631.1088031
78.27708818,0,118.8076624,118.533095,141.2649141,5,782.9610829
87.11295937,1,74.2480636,95.50761506,524.9832168,4,689.9355468
69.32162286,0,168.1187966,110.7339479,486.0443991,3,446.0185662
52.86935244,1,58.91623573,88.36165592,466.7000375,4,660.975124
67.96213203,1,252.2824435,121.3735961,500.358729,4,828.7653898
93.00662643,1,256.0551057,77.00443731,289.4501021,8,1164.361545
62.40561242,0,234.382816,96.92835837,502.6587511,3,411.2162367
72.4930767,1,289.699502,101.0169669,336.9235093,4,896.7385122
86.05592645,1,241.2096274,85.41230768,542.1634076,2,679.7253829
97.80418174,1,128.599683,89.08611852,312.6721654,6,921.6216214
65.26335049,1,103.154477,107.3436949,447.2529272,5,844.0430756
91.48538455,1,291.0730965,102.8502986,197.4791447,6,1119.188403
79.75123079,1,244.8002662,92.51401983,510.0689201,2,705.2629879
64.71582045,1,151.1126568,99.21152174,503.5321272,3,678.8465337
56.06604314,1,98.26296686,108.7390192,587.8627069,7,783.587062
74.74575018,1,213.1329731,112.2617923,425.7419177,7,1031.257915
55.6375755,1,173.1732516,100.2066402,509.833599,4,659.3839442
67.89919684,1,150.9715881,115.4028758,398.9683376,7,1000.503134
75.86024301,1,90.24089757,101.7461834,447.1915466,7,834.0195308
69.81957129,1,266.8123381,77.79120472,631.5701764,9,1040.584318
99.42612324,1,143.3985162,83.07379615,650.9099727,8,785.3455919
52.89009663,1,192.4186514,93.65520956,530.2667694,4,640.1487829
95.39770626,0,60.25594223,97.75404024,585.1986745,7,454.2402515
71.85533529,1,110.0544571,110.8307326,508.5203998,6,734.7958147
93.8471699,0,163.2973361,103.8802711,363.7883748,4,499.7580767
65.38979246,1,52.37452414,96.23172953,459.7054085,6,770.7313398
57.53032641,0,299.1850408,87.78017871,377.9480001,2,417.5454798
71.54872787,1,109.4903436,111.7035727,525.2886322,5,732.1669626
66.83606712,1,255.9286924,100.3173891,548.8763151,4,859.2919168
62.16400086,0,185.6700511,102.5915927,442.398095,3,357.9374994
77.41596689,1,221.7704827,89.8271056,444.4485829,5,877.7305222
81.76196968,0,66.2379711,93.48581991,653.0359997,3,199.5752399
51.06539433,1,223.8422708,100.1404592,490.3808342,4,777.3041882
50.39334513,1,105.8032379,106.3226474,566.3236717,4,576.2152695
54.59170638,0,169.7780583,97.10864615,423.5488223,7,548.6214065
68.06179057,0,232.1430561,97.79044889,562.3970894,2,281.6347256
64.24427603,0,125.6838342,85.84593003,528.3308442,1,310.6487882
61.9563749,1,198.526087,97.34203764,507.9278538,6,824.8830662
66.42010491,1,75.20538453,105.0588483,536.9044788,10,891.2523031
82.42068511,1,131.6570162,106.2529163,337.5478788,5,899.2179945
50.03321093,1,97.40286319,110.4957319,498.0716748,8,900.5775943
85.90202869,1,248.5556934,100.6552912,450.3068522,2,712.7874201
69.91105311,1,157.3089226,90.24096218,583.0432405,2,538.4068039
50.10626974,1,172.648935,101.6903511,405.1722795,4,787.3450114
97.41677766,0,227.9120472,81.33067666,593.1362581,4,420.5554715
69.94303077,0,296.9689533,107.1879392,417.3118005,1,480.7492583
97.24994715,1,270.9737726,102.7091126,570.2211761,4,884.405056
76.63342937,0,279.0805548,84.69927123,533.2450067,7,613.6835741
97.4501528,0,226.4465765,75.26818051,498.5299161,3,450.9084811
80.76513051,0,123.9059518,113.4982224,462.7716497,7,581.5156527
99.46309023,1,164.3830245,102.2115264,539.6339504,2,637.9000793
58.49643311,0,257.2877853,113.4031784,325.0015731,1,414.0814029
60.32510015,0,249.6345139,108.3564494,505.3328918,6,616.0034344
91.30522085,0,183.8077234,98.77383963,613.9706225,6,514.0927792
60.69176734,0,87.00536447,110.3014876,483.3562515,3,373.6209427
69.47923893,0,70.0107338,102.2409769,542.2394641,5,422.2448764
66.4145361,1,187.060053,102.6798363,469.8534832,7,1008.285369
90.21853963,1,251.7776116,82.42474478,360.6487194,4,883.1366564
75.56100684,0,275.6837504,89.53584177,457.7286484,6,677.1336776
88.41769679,1,151.806723,124.2806255,519.2877074,8,961.1926587
52.32692432,1,125.4837379,80.51290933,575.382136,5,675.7539948
94.8536127,0,261.8510027,111.9263469,619.0015279,6,631.3667048
68.90555147,1,273.9755692,99.30166739,391.6503794,4,928.8929489
64.63226323,0,105.9618686,100.9639612,357.9401429,7,555.1432813
89.95223598,1,217.2409757,98.45368618,458.9789094,6,896.093825
62.96869093,1,68.32671503,86.49857971,516.031524,4,547.6082254
68.91225875,0,96.3821243,114.2618374,497.1995534,7,528.1807884
92.02394977,0,177.9028158,90.22830345,369.1824425,6,572.8062217
70.65460262,0,147.4213248,110.6560368,670.4800104,3,292.6091921
79.51317144,1,122.0913039,95.68279932,499.8358221,7,706.6371369
72.30638077,1,66.55472666,115.0266643,449.5088357,2,639.7935738
71.64921031,1,188.3110335,106.3718215,534.8747411,5,868.7652674
79.77925098,1,61.62295705,105.406615,613.5076018,2,486.1644873
99.8801375,1,145.849011,79.47566593,256.112183,4,773.5260269
57.64969756,0,66.29739768,85.27270256,500.7566083,2,231.1666134
50.76874531,0,180.6723399,87.26604624,304.4653742,1,400.3298969
71.19494682,1,163.1897763,112.1163339,534.6583353,6,951.3006463
85.95385118,1,142.8864086,103.8545085,575.3837502,7,913.6714379
71.23488528,1,52.0868715,83.62579063,356.8316618,3,676.3753488
66.42909044,1,244.6693612,92.17688628,553.9954449,3,759.1325601
62.06707317,1,287.9540889,108.5921276,345.5326514,6,1107.386976
98.8283849,1,230.7120896,101.4909485,329.1185203,7,1024.514979
94.84042099,0,142.3504875,121.4729116,327.9055402,5,624.6521519
51.9311385,1,206.3272873,94.69039512,577.0531166,5,723.9502358
53.78194518,1,203.8722298,110.3901305,679.0738757,5,756.0949491
62.43761501,1,266.886392,115.4972703,443.4716175,2,777.9945214
80.68379111,0,235.5596168,109.9903393,314.6760656,5,782.9154098
82.97551793,0,205.4456657,107.7042997,581.1038864,4,452.289707
89.51728845,1,162.1522678,99.12332702,500.1703221,3,699.8779529
99.60585675,0,207.2326147,110.7735254,461.5923208,5,611.5623902
79.67722261,1,277.3057699,78.07073445,574.6371133,7,879.0461067
71.40138645,1,145.2898263,114.9620094,439.2292433,1,674.3858513
75.49714975,0,169.7077117,87.55402364,416.9461754,7,604.7960033
95.02899552,1,272.4946829,82.98059929,439.8377522,4,781.790303
92.50311664,1,77.22836231,107.3654603,416.0748051,5,793.7289105
86.4973742,1,191.9558677,97.13399412,653.3376447,3,605.6995826
89.78993172,0,66.10450488,100.9573173,280.3610551,3,470.422186
60.3218746,0,104.2439377,96.22069279,459.0903642,4,404.7139959
88.65550263,0,89.82058079,100.7314761,288.1852337,3,529.0049312
73.58320331,0,168.9212429,99.57736345,133.3338189,5,684.974995
89.70405204,0,150.7049797,102.1315374,505.5721199,2,250.3420066
60.44621183,1,254.8424293,104.7318163,405.3712476,5,909.0791236
51.74113759,1,196.4454454,83.40417161,709.3787244,5,671.7571158
63.53551309,1,183.872417,98.69401531,483.9791128,2,674.1066688
54.82195412,0,250.3451709,107.3970199,461.2965305,3,479.9075185
54.08949703,0,134.3606863,90.609615,579.9073515,2,215.4346846
68.49536167,1,111.1782177,83.38783109,524.8963708,6,828.978092
91.02725291,1,122.7206367,105.4706716,533.7334635,3,706.3906701
74.6968996,1,76.08615161,102.9298263,454.912739,3,642.6597553
72.66721514,1,115.4118136,106.5228101,549.682339,4,762.6589787
95.46768458,0,233.0343366,110.5286491,418.3531571,4,611.0810896
64.79201831,1,188.7138707,104.4415899,635.641134,4,660.8514478
98.29622173,0,139.2914853,102.4413457,495.995212,7,579.875132
71.40892131,0,251.4454904,90.79393303,508.8494523,6,596.8778658
73.62106316,1,81.88104562,93.7629377,526.7765812,3,527.1806845
94.17798497,1,188.6411657,93.10111891,490.0882778,4,796.2939428
65.40530684,1,264.083859,91.11776792,766.1387278,6,777.5995153
97.50032834,1,91.90352775,94.73593897,322.883663,4,849.6547946
68.26367574,1,88.42188955,101.7046477,615.0317324,2,498.0759656
97.11071044,1,83.78357492,105.6776079,509.9056487,5,753.7749105
74.88165785,0,171.8008928,98.50527048,335.5362677,6,650.4333496
99.02019428,1,209.4582048,95.49407954,405.0695405,5,869.7029323
64.13498255,1,190.2234276,100.3602293,559.2828854,6,789.4457465
99.04294355,1,110.1712959,85.71698423,567.9702379,2,518.6333266
97.95525889,1,209.162215,98.32094729,284.3013752,8,1107.215256
74.46084068,1,237.121374,120.2752172,652.1905072,7,885.4175046
62.8733239,1,82.9098522,87.0110316,505.3968598,4,703.8211755
52.02583681,1,281.6364893,105.9173873,357.6093887,3,859.8570084
86.2400485,1,266.8752738,90.19782816,527.7385054,9,1044.899626
88.71168447,1,91.94688457,92.49113275,576.9278172,6,698.026916
64.21982686,1,157.1429615,118.0733265,568.6517402,8,898.2547109
88.61548259,1,173.3855303,96.05201782,499.7459379,5,861.7707173
92.92387843,1,237.3090591,99.00524362,462.6272433,10,1079.456314
60.08929022,1,139.1680084,100.7921153,642.7601511,4,697.3535601
67.15334662,1,244.8601208,120.3273256,399.036673,7,1118.500254
59.41265946,1,113.076563,99.82518855,461.4905991,9,930.0879438
72.02887848,0,107.8612769,92.36309062,351.9096396,4,424.1380066
96.75791597,1,168.4077166,110.9552254,427.7202963,5,912.6227561
54.82343199,1,287.301143,102.2868307,397.7536261,6,996.1217737
74.64243103,1,106.7404813,104.2286071,590.6823481,4,719.4419621
75.03460495,1,236.900244,106.1057529,488.1525726,8,994.5570531
82.62144294,1,60.86615411,120.3362438,527.243518,4,632.5021121
61.67101277,1,152.5841522,108.0895715,666.0519366,6,717.3074016
75.59368205,0,226.1874489,109.5206449,451.3732144,4,565.6406099
88.11394276,0,281.0251839,100.3413907,643.508734,6,492.9854152
50.53011124,0,112.3094907,103.8869047,412.0371965,5,427.1725095
59.41717797,0,81.03292735,90.31563999,411.1369244,2,148.1296155
81.07138437,0,268.4468201,110.1450313,502.2859903,5,538.6910446
97.23128592,1,197.3221913,94.61836586,732.0731029,4,545.9638574
54.48889055,1,125.081107,110.5485276,460.1730036,3,679.6812988
50.86789954,1,175.2737161,96.31444626,619.2130068,5,721.9650891
70.11186463,0,298.6621471,93.53017887,571.0542639,4,483.3701522
91.84038177,1,260.2020482,96.80117148,349.5637501,5,920.9453759
59.38067817,1,57.00381031,76.41367025,484.2482365,4,591.236675
58.88948371,1,54.93714034,103.4758648,275.6544299,3,655.9351422
62.30232854,1,231.6442489,105.5422612,555.5851995,4,737.9380569
59.73436295,0,58.20708214,93.44278799,451.1658498,2,131.397319
81.38673781,1,157.7457192,104.6982214,505.642878,6,906.3710913
91.12026699,1,76.0481971,88.04788239,604.7841963,6,651.0327185
83.98578455,1,292.8227974,80.66969775,544.4134459,6,955.6271099
98.10685472,1,292.0494278,82.70170666,563.3835755,6,849.0920275
93.36430386,1,219.8465876,128.4224573,571.4667722,7,949.0450521
69.26185259,1,289.7375734,89.61462017,398.993471,6,944.0751237
94.10972898,1,174.4312021,105.3454132,409.3841477,2,739.2740749
87.325543,1,181.1362819,86.57555512,386.6282534,4,695.110145
65.62266423,0,255.333316,106.357702,450.481777,5,653.3701172
57.04787383,0,116.3691478,117.4982367,545.4519563,9,574.3168614
90.60125195,1,289.4446929,88.16556736,527.7155727,5,929.647411
68.33057545,1,175.8046146,114.1131162,515.5731072,9,983.2572251
74.42619457,1,230.5626491,100.7861286,520.8988169,9,1012.75485
94.21801816,1,80.32392148,101.9241859,711.3782632,5,590.7177295
72.41128955,1,259.4157929,83.46215767,584.8468991,7,840.2895645
53.40901363,1,123.0760429,100.9474414,302.1905717,6,920.0358097
79.89004752,0,295.450651,87.0410058,501.0769275,4,565.3500164
84.74916644,1,212.6787092,106.8090464,596.0635676,2,647.8713104
72.69975878,0,126.314152,105.530637,655.3889409,4,389.3728275
60.47141794,1,282.5833897,110.2250023,624.961659,5,837.0952007
55.36594568,1,160.6606364,83.39966599,476.9642583,7,857.6685344
83.49073956,1,188.6723304,111.3135628,338.2313959,5,1022.764581
97.63621626,0,293.3930124,111.0310486,446.5076499,2,510.0158393
76.48802325,1,163.4864588,109.033274,327.9934134,5,890.8372091
59.65392869,1,107.4095039,105.3176369,625.4071217,7,841.2371235
99.95508883,1,170.5285306,96.75735825,578.0799618,6,891.2550312
79.31319826,0,234.5307188,104.3848069,582.0605228,11,860.7874318
92.75869151,0,179.0345558,104.3797773,477.0931623,4,582.1088091
61.50807888,0,213.2435469,101.2248039,439.2609441,5,539.7276794
65.68588353,0,185.5775191,102.7274056,586.5644623,3,325.5590318
70.42545589,1,146.5445353,97.34657927,662.9826348,6,680.3406416
97.93704615,0,270.3252236,88.28364833,530.0059715,2,478.1333403
54.48394545,0,122.4236802,92.15560213,371.3208972,5,430.8512958
77.18876753,1,140.0769281,86.78464626,383.3451122,4,751.5106906
98.98659529,0,254.6319638,91.3628927,575.8449731,10,671.8684871
52.65887899,0,266.6014575,101.8316733,519.113531,4,445.7289239
51.44093777,1,175.4727307,113.3873909,508.3294659,7,899.2996428
98.05134687,1,237.8102034,98.85086923,378.6128718,7,1098.778684
66.2797702,1,213.1232501,91.92627824,327.2225201,1,587.3710503
54.72376626,1,140.7930337,93.7191168,522.5472009,8,928.3920871
64.42703303,0,228.7389504,93.49172523,427.4545255,4,579.6964233
66.03939333,0,120.3245063,108.5332588,387.1848074,4,424.362707
63.33100792,1,280.1351752,106.3810529,396.8973142,7,1034.894182
94.447003,1,59.0985548,85.83827539,432.8736379,5,756.8735918
67.49817476,1,98.20968992,94.05552712,570.5313384,4,629.9498708
67.3283266,0,62.61935613,107.4481879,593.4186066,3,256.3162081
98.15469451,1,198.1026589,97.17266784,610.0113915,9,894.2618415
68.70511625,0,259.7745359,93.9218899,405.2303116,5,671.8180812
72.6011127,1,267.790758,91.04060128,420.8313231,2,770.2096712
50.28681238,1,175.739161,94.95077048,470.2828025,6,814.839272
88.22971364,1,211.08808,101.4437323,390.9911806,4,974.5550976
97.33991931,1,245.4323532,111.8531361,614.1589942,4,836.9637827
94.72902089,0,230.9042594,89.44994805,420.9451538,4,526.8946662
60.58818991,0,253.8273743,119.8805,503.2841768,6,604.9446259
86.11321889,0,295.4071608,102.6694001,534.4196834,3,502.0946053
70.6583131,1,78.41506619,107.6895519,387.4927197,8,975.9119467
71.51248029,0,61.45745042,103.3922453,511.0822001,7,511.5345591
58.42616799,1,161.6644768,91.08815576,631.2131602,3,508.7737565
93.80957833,1,112.7525819,107.9813714,482.3453029,11,1153.37173
62.1740645,0,72.05179257,103.1021035,614.6096343,8,510.4753675
65.81676965,1,207.9201731,107.9772932,495.6885848,8,894.2669637
99.52837377,1,250.4878757,103.1646668,302.7713438,3,932.5875378
69.14266528,1,158.6899985,104.576941,608.6730848,5,770.160041
79.94761244,0,158.7846113,107.9782934,570.827811,6,533.2115043
77.40780651,1,239.233299,102.3331069,597.44763,7,789.2787927
63.93997531,1,70.82639915,96.18624452,474.1185941,4,652.9906439
69.84029412,1,283.8420756,112.0151908,578.4018651,7,983.7339827
88.25349746,1,115.1708632,92.33370735,620.8429608,6,737.7478723
72.7193149,1,165.0896753,100.923445,561.2082417,9,969.8752633
72.31630292,0,258.9409985,79.29288315,566.8284341,5,507.9740579
55.98173701,0,210.5232599,104.2499199,368.8167979,3,421.7045675
72.28013492,0,177.5285089,95.67455569,634.3989802,5,382.7181071
54.70119403,1,163.2929698,90.87783722,554.7589638,9,879.6788078
85.41415703,1,237.5592241,105.9768421,456.6830221,7,986.1622763
80.52990164,1,259.0100748,85.81614514,480.0744116,9,1021.218887
75.35582435,1,91.21959714,106.5947437,295.1057853,8,980.8427235
98.9667198,1,259.127932,88.23287302,430.0182374,4,929.2412097
55.23680533,1,202.7172445,112.7522717,488.1868412,6,902.8055181
70.93184318,1,192.9838309,90.29070832,574.3034899,5,689.7446477
67.35866778,0,126.5882409,97.82556889,598.2285069,3,302.0244437
97.45136682,1,148.1191211,92.67220969,483.1895909,7,901.8812462
65.82712799,1,78.42930556,103.857261,643.5226358,6,730.0517982
53.18555616,1,126.5156417,104.0596597,649.1859592,9,912.5739879
84.6057344,1,194.4467091,109.0623446,583.8070998,4,681.948805
63.95223167,1,187.4872739,126.8313947,531.2715823,3,772.2491888
59.21327852,1,129.2590753,84.13511687,653.6910487,5,576.0374146
58.76860348,1,215.2937797,110.5824328,513.1197817,0,491.6194191
82.39565206,1,261.0923012,91.12745212,522.0980195,13,1241.014326
94.80261257,0,157.0945401,93.11318697,659.8531503,3,313.91244
